name,category,area,address,lat,lon,phone,email,website,facebook,instagram,tiktok,twitter,opening_hours,happy_hour_status,happy_hour_details,happy_hour_timings,confidence,sources,source_urls,evidence_text
Lanta Sea Food,restaurant,Koh Lanta,,7.6503435,99.0379598,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/10199662817,Lanta Sea Food restaurant
Lantana Bar & Restaurant,restaurant,Krabi,,7.5687,99.0362703,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6057909185,Lantana Bar & Restaurant restaurant
Lantasure Restaurant,restaurant,Saladan,Moo 2 Saladan Subidstrict,7.5722191,99.0355609,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5514291721,Lantasure Restaurant restaurant Moo 2 Saladan Subidstrict
Lap Roi-et,restaurant,Koh Lanta,,7.6371622,99.0339532,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13240907326,Lap Roi-et restaurant
Larb Koi Roi Et,restaurant,Railay,,8.0420895,98.8394001,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/12531711201,Larb Koi Roi Et restaurant
"Larb Koi Roi Et, original thailändisches Restaurant",restaurant,Krabi,ถนนเขาแก้ว,8.0411054,98.8395594,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/12539014801,"Larb Koi Roi Et, original thailändisches Restaurant restaurant ถนนเขาแก้ว"
Lazy Days Restaurant,restaurant,Koh Lanta,,7.5905757,99.0323747,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/way/449586855,Lazy Days Restaurant restaurant
Le Cafe Terrasse,restaurant,Tubkaek,,8.053096,98.7583557,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/10704518197,Le Cafe Terrasse restaurant
Le Grand Bleu,restaurant,Koh Phi Phi,,7.7390175,98.771026,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4323333389,Le Grand Bleu restaurant
Limoncello,restaurant,Tubkaek,,8.0523015,98.7550685,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/way/1127706929,Limoncello restaurant
Local Thai Food,restaurant,Railay,,8.01224,98.8403173,,,,,,,,"PH,Mo-Su 09:30-22:00",candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4183770379,Local Thai Food restaurant
Loro Loco Vegan Vegetarian + Pizza Restaurant,restaurant,Saladan,"198, m.2 T. Saladan, krabi, 81150",7.5703161,99.0358964,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6098656206,"Loro Loco Vegan Vegetarian + Pizza Restaurant restaurant 198, m.2 T. Saladan, krabi, 81150"
Luang Dee restaurant jimjum,restaurant,Koh Phi Phi,,7.7411152,98.774759,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5227340321,Luang Dee restaurant jimjum restaurant
Lucky 13,restaurant,Krabi,58/12,7.7390353,98.7708735,,,https://lucky13sandwich.com/,,,,,24/7,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6021701293,Lucky 13 restaurant 58/12
Lucky Fish,restaurant,Koh Lanta,,7.5340083,99.0502261,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2624983035,Lucky Fish restaurant
Luckyim Seafood,restaurant,Railay,,8.0338081,98.8285422,,,,,,,,12:00-00:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6021695065,Luckyim Seafood restaurant
Lym's Bar & Restaurant,restaurant,Saladan,"472 moo 3, tambon saladan, ko lanta, 81150",7.6082824,99.0327754,,,,,,,,Mo-Su 11:00-22:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/1094498309,"Lym's Bar & Restaurant restaurant 472 moo 3, tambon saladan, ko lanta, 81150"
Lym's Bar and Restaurant,restaurant,Koh Lanta,,7.6083098,99.0329109,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/way/762672101,Lym's Bar and Restaurant restaurant
M Thai Food,restaurant,Koh Lanta,,7.5775044,99.0348339,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5422055440,M Thai Food restaurant
Ma Ma Dang Place Restaurant,restaurant,Koh Lanta,,7.5527081,99.0452511,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5345031425,Ma Ma Dang Place Restaurant restaurant
Ma oang,restaurant,Krabi Town,,8.0558337,98.916129,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13183352501,Ma oang restaurant
Madame Resto,restaurant,Koh Phi Phi,,7.7401369,98.7734244,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/3681710829,Madame Resto restaurant
Maharaja,restaurant,Koh Lanta,,7.6494335,99.0379505,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13259451325,Maharaja restaurant
Maison de Paris,restaurant,Krabi,175,8.0321236,98.8245562,,,,,,,,Mo-Su 10:00-22:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/11847277074,Maison de Paris restaurant 175
Makanan,restaurant,Railay,,8.0346896,98.8292402,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/7126113989,Makanan restaurant
Male seafood,restaurant,Koh Phi Phi,,7.7771607,98.7630169,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/12526497691,Male seafood restaurant
Mama & Papa Fruit Shake,restaurant,Koh Lanta,,7.532857,99.0924732,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13347725101,Mama & Papa Fruit Shake restaurant
Mama thai,restaurant,Koh Lanta,,7.6471247,99.0350787,,,,,,,,Mo-Sa 07:00-15:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/12442268241,Mama thai restaurant
Mama's and Papa's,restaurant,Railay,,8.0204655,98.8329316,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/way/675741673,Mama's and Papa's restaurant
Mango House,restaurant,Koh Lanta,,7.5324829,99.0933466,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4794969547,Mango House restaurant
Mangosteen,restaurant,Tubkaek,,8.0530652,98.756234,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/12475065717,Mangosteen restaurant
Marina restaurant,restaurant,Koh Lanta,,7.596906,99.0333311,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/10742902805,Marina restaurant restaurant
Massaman restaurant,restaurant,Railay,,8.0333365,98.8269594,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4621666017,Massaman restaurant restaurant
May & Zin Restaurant Halal Food,restaurant,Railay,,8.0404234,98.8145989,,,,,,,,Mo-Su 11:00-21:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13712960301,May & Zin Restaurant Halal Food restaurant
May's Kitchen,restaurant,Koh Lanta,,7.6031368,99.0361798,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5326066539,May's Kitchen restaurant
Maya Restaurant,restaurant,Koh Phi Phi,,7.7389082,98.7691046,+66 75 601 1787,,,,,,,19:00-23:30,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/3678511061,Maya Restaurant restaurant
Meeting Point,restaurant,Koh Lanta,,7.5775862,99.0321307,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2624836777,Meeting Point restaurant
Mint Restaurant,restaurant,Koh Phi Phi,,7.7616998,98.7702219,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2179815964,Mint Restaurant restaurant
Mom's Bar,restaurant,Tubkaek,,8.0577639,98.7486638,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6108902185,Mom's Bar restaurant
Monster Burger,restaurant,Koh Phi Phi,,7.7390366,98.7725382,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6469226685,Monster Burger restaurant
Mookda,restaurant,Koh Jum,,7.8220194,98.9631087,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13529379302,Mookda restaurant
Moonwalk Bar,restaurant,Koh Lanta,,7.5733874,99.0335881,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/10294973497,Moonwalk Bar restaurant
Moti Mahal,restaurant,Railay,,8.0358858,98.818987,,,,,,,,"Mo-Su,PH 11:00-23:00",candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6021566105,Moti Mahal restaurant
Mountain Cooking,restaurant,Ao Nang,"383, Moo 2, Ao Nang, 81000",8.0579586,98.8378047,,,,,,,,Mo-Sa 17:00-21:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2712062217,"Mountain Cooking restaurant 383, Moo 2, Ao Nang, 81000"
Mountain View - Ao Nang,restaurant,Krabi Town,,8.0753018,98.8442351,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/way/1237456443,Mountain View - Ao Nang restaurant
Mr Green,restaurant,Koh Lanta,,7.6169504,99.033101,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2504523987,Mr Green restaurant
Mr Wee's pizzeria,restaurant,Koh Lanta,,7.6159939,99.0332778,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4140175596,Mr Wee's pizzeria restaurant
Mr. Wee,restaurant,Koh Lanta,,7.6156187,99.0300914,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/12811124325,Mr. Wee restaurant
Music Bar,restaurant,Koh Lanta,,7.6431495,99.0268041,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4634421889,Music Bar restaurant
Muslim Restaurant,restaurant,Koh Lanta,,7.5452654,99.0477753,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4170903434,Muslim Restaurant restaurant
N-N Restaurant,restaurant,Koh Lanta,,7.6151053,99.0335338,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5489167921,N-N Restaurant restaurant
Nairai Hut,restaurant,Koh Lanta,,7.6469148,99.0336904,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13442761101,Nairai Hut restaurant
Nang An Seafood,restaurant,Krabi,93/1,8.0390781,98.8155377,,,,,,,,Mo-Su 08:00-22:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4601195089,Nang An Seafood restaurant 93/1
Nang Sabai German Bakery,restaurant,Koh Lanta,,7.6277022,99.0328104,,,,,,,,Th-Tu 09:00-20:30; We off,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/10703330202,Nang Sabai German Bakery restaurant
Natacha Goy,restaurant,Railay,,8.0416481,98.8400592,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4759072822,Natacha Goy restaurant
Ni restaurant,restaurant,Koh Lanta,,7.5943674,99.0348396,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/7354735985,Ni restaurant restaurant
Nik's Garden,restaurant,Koh Lanta,,7.5412885,99.0476763,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2624983037,Nik's Garden restaurant
Niko Niko Restaurant,restaurant,Krabi,"12/14, ถนนเจ้าฟ้า, 81000",8.0592408,98.916717,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5481833822,"Niko Niko Restaurant restaurant 12/14, ถนนเจ้าฟ้า, 81000"
No Name Beach-Restaurant,restaurant,Koh Lanta,,7.6052548,99.0338469,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2624750301,No Name Beach-Restaurant restaurant
Nokmuay,restaurant,Koh Lanta,,7.5819625,99.0325862,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4546446098,Nokmuay restaurant
Nong Mai,restaurant,Koh Lanta,,7.6234483,99.0331433,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13273863830,Nong Mai restaurant
Noo Koy,restaurant,Railay,,8.0433388,98.8370438,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6288262304,Noo Koy restaurant
Noodle Soup Restaurant,restaurant,Krabi,81150,7.6254283,99.0334084,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13347729101,Noodle Soup Restaurant restaurant 81150
Number 9,restaurant,Krabi,"87, Ko Lanta District, 81150",7.6115717,99.0360556,065 257 6491,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13650071403,"Number 9 restaurant 87, Ko Lanta District, 81150"
Nuri Restaurant,restaurant,Railay,,8.0200783,98.8337637,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/12408613140,Nuri Restaurant restaurant
October Resto,restaurant,Koh Phi Phi,,7.7410293,98.7739664,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/7052420762,October Resto restaurant
Onanong,restaurant,Railay,,8.0408949,98.8178866,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/12424586101,Onanong restaurant
Ooan noodle shop,restaurant,Koh Lanta,,7.6419547,99.0345514,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13608786502,Ooan noodle shop restaurant
Orchid,restaurant,Koh Lanta,,7.5493914,99.0439044,,,,,,,,Mo-Su 06:30-22:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/way/672462366,Orchid restaurant
Orchid Café,restaurant,Krabi Town,,8.0665114,98.9157145,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4378808189,Orchid Café restaurant
Otto Bar & Grill,restaurant,Koh Lanta,,7.5418934,99.0474273,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2624983038,Otto Bar & Grill restaurant
P. P. Bucket Shop & Resto,restaurant,Koh Phi Phi,,7.7400123,98.7732336,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5874635533,P. P. Bucket Shop & Resto restaurant
PP Shine Talay,restaurant,Koh Phi Phi,,7.7373865,98.7668397,,,,,,,,07:30-16:30,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13666093800,PP Shine Talay restaurant
PPineaple Restaurant,restaurant,Koh Phi Phi,,7.7392153,98.7705353,+66 89 873 3818,,,,,,,09:00-21:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13666135559,PPineaple Restaurant restaurant
Pa-Pa Restaurant,restaurant,Koh Lanta,,7.6498186,99.0388509,,,https://www.tripadvisor.co.uk/Restaurants-g303905-Ko_Lanta_Krabi_Province.html,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/3365428055,Pa-Pa Restaurant restaurant
Pailay,restaurant,Koh Lanta,,7.6283303,99.0337058,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6239495286,Pailay restaurant
Pakwan,restaurant,Tubkaek,,8.0539874,98.7569803,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/10704311346,Pakwan restaurant
Papaya Restaurant,restaurant,Koh Phi Phi,,7.7396952,98.7735522,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4302464389,Papaya Restaurant restaurant
Papaya Salad,restaurant,Koh Lanta,,7.6158277,99.0333252,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4365876489,Papaya Salad restaurant
Parkway,restaurant,Krabi Town,,8.0627748,98.9173624,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/3432521581,Parkway restaurant
Paul's Restaurant & Bar,restaurant,Krabi,,7.5720643,99.0352719,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6354160218,Paul's Restaurant & Bar restaurant
Phi Phi Don Cafe and Restaurant,restaurant,Koh Phi Phi,,7.736654,98.7744789,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/7036196613,Phi Phi Don Cafe and Restaurant restaurant
Picasso Bar,restaurant,Koh Lanta,,7.6341739,99.0309714,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/way/1267655826,Picasso Bar restaurant
PiiVee Restaurant,restaurant,Krabi,"123/6, Soi Aonang 13, อ่าวนาง, 81000",8.033717,98.8301383,,,,,,,,Mo-Sa 16:00-23:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6078284109,"PiiVee Restaurant restaurant 123/6, Soi Aonang 13, อ่าวนาง, 81000"
Pine Bungalow,restaurant,Tubkaek,,8.0412248,98.7637816,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/1611327437,Pine Bungalow restaurant
Pinky Restaurant,restaurant,Koh Lanta,,7.5772486,99.0345404,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2624836793,Pinky Restaurant restaurant
Pinto restaurant,restaurant,Koh Lanta,,7.5326735,99.0930754,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5424125368,Pinto restaurant restaurant
Pistachio Restaurant,restaurant,Koh Phi Phi,,7.7388213,98.7703672,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6120058435,Pistachio Restaurant restaurant
Plai Fon Kitchen,restaurant,Krabi,,7.5692487,99.0361419,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/6353605707,Plai Fon Kitchen restaurant
Plant-erion Vegie Restaurant,restaurant,Krabi,Walking Street,8.0370778,98.8333824,,,,,,,,Mo-Su 08:00-23:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5638649721,Plant-erion Vegie Restaurant restaurant Walking Street
PoPuLar Thai Food,restaurant,Koh Phi Phi,,7.7387183,98.7725352,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4749068611,PoPuLar Thai Food restaurant
Poda,restaurant,Krabi,"119 Moo 2, Phra Nang Inn",8.03084,98.8225583,,,,,,,,Mo-Su 07:00-23:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5477098924,"Poda restaurant 119 Moo 2, Phra Nang Inn"
Prothai Food,restaurant,Krabi,,7.574952,99.0349362,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2624836795,Prothai Food restaurant
Pun Shi,restaurant,Koh Lanta,,7.6498091,99.0380722,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13259612908,Pun Shi restaurant
Pyramide Restaurant (Cad Café),restaurant,Railay,,8.0195609,98.8346141,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/10232323467,Pyramide Restaurant (Cad Café) restaurant
RaYa Restaurant,restaurant,Koh Lanta,,7.5331108,99.0922464,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13279157962,RaYa Restaurant restaurant
Rabieng Talay,restaurant,Railay,,8.0344122,98.8181828,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2557144894,Rabieng Talay restaurant
Racha Thaifood,restaurant,Railay,,8.0347516,98.8301246,,,,,,,,09:00-22:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/3676113246,Racha Thaifood restaurant
Railay Family Restaurant,restaurant,Railay,,8.0120411,98.8400003,,,,,,,,"PH,Mo-Su 09:00-22:00",candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5251403721,Railay Family Restaurant restaurant
Railay Thai Cooking School,restaurant,Railay,,8.0143632,98.8421591,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13608758501,Railay Thai Cooking School restaurant
Railay The Corner Restaurant,restaurant,Railay,,8.0121325,98.8396336,+6662 959 9395,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13429825546,Railay The Corner Restaurant restaurant
Rann Restaurant,restaurant,Koh Lanta,,7.600781,99.036428,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/2476240635,Rann Restaurant restaurant
Rareview,restaurant,Koh Lanta,,7.5318195,99.0942932,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/4794971043,Rareview restaurant
Rasoi Magic,restaurant,Railay,,8.0319038,98.8227004,+66 89 780 5459,,https://rasoimagic.shop/,,,,,08:00-02:00,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5511458723,Rasoi Magic restaurant
Rayavadi,restaurant,Railay,,8.0054481,98.8389761,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/5612983110,Rayavadi restaurant
"Red Chilli Ao Nang, Thai Cuisine",restaurant,Railay,,8.043541,98.8194385,,,,,,,,,candidate,,,0.3,overpass_osm,https://www.openstreetmap.org/node/13275221701,"Red Chilli Ao Nang, Thai Cuisine restaurant"
